,Endereço,Latitude,Longitude
54306,"R VISCONDE DO HERVAL, 1091",,
54307,"R VISCONDE DO HERVAL, 1091",,
54308,"R VISCONDE DO HERVAL, 1091",,
54309,"R VISCONDE DO HERVAL, 1091",,
54310,"AV CRISTOVAO COLOMBO, 2937/407",,
54311,"AV CRISTOVAO COLOMBO, 2937/407",,
54312,"AV CRISTOVAO COLOMBO, 2937/407",,
54313,"AV CRISTOVAO COLOMBO, 2937/407",,
54314,"AV GUIDO MONDIN, 424",,
54315,"AV JUCA BATISTA, 3661",,
54316,"AV JUCA BATISTA, 3661",,
54317,"AV JUCA BATISTA, 3661",,
54318,"R DOMINGOS CRESCENCIO, 422",,
54319,"R DOMINGOS CRESCENCIO, 422",,
54320,"AV SAO PEDRO, 1526",,
54321,"R COMENDADOR CORUJA, 68",,
54322,"R DEA COUFAL, 467",,
54323,"R GIORDANO BRUNO, 100",,
54324,"AV BENJAMIN CONSTANT, 1157",,
54325,"R ANDRADAS, 1001/201",,
54326,"AV ASSIS BRASIL, 4320/13",,
54327,"AV CEL LUCAS DE OLIVEIRA, 1580",,
54328,"R SANTOS DUMONT, 1060",,
54329,"R SOUZA REIS, 517",,
54330,"AV ERICO VERISSIMO, 553",,
54331,"R VOLUNTARIOS DA PATRIA, 3370/1",,
54332,"R VOLUNTARIOS DA PATRIA, 3370/1",,
54333,"AV AMAZONAS, 1124",,
54334,"AV AMAZONAS, 1124",,
54335,"AV AMAZONAS, 1124",,
54336,"R CEL PAULINO TEIXEIRA, 394",,
54337,"AV CRISTOVAO COLOMBO, 2176/508",,
54338,"AV CRISTOVAO COLOMBO, 2176/508",,
54339,"AV CRISTOVAO COLOMBO, 2176/508",,
54340,"AV PLINIO BRASIL MILANO, 2244",,
54341,"R ADAO BAINO, 146/713",,
54342,"R ADAO BAINO, 146/713",,
54343,"AV PLINIO BRASIL MILANO, 388/501",,
54344,"AV SAO PAULO, 447",,
54345,"R CEL ANDRE BELO, 604",,
54346,"R BUARQUE DE MACEDO, 853",,
54347,"AV PARANA, 2116",,
54348,"AV PARANA, 2116",,
54349,"AV BENJAMIN CONSTANT, 1835/405",,
54350,"AV BENJAMIN CONSTANT, 1835/405",,
54351,"R ANDRADAS, 1534/13",,
54352,"R FELICISSIMO DE AZEVEDO, 1020/601",,
54353,"R FELICISSIMO DE AZEVEDO, 1020/601",,
54354,"R FELICISSIMO DE AZEVEDO, 1020/601",,
54355,"R FELICISSIMO DE AZEVEDO, 1020/601",,
54356,"R DR MARIO TOTTA, 629/101",,
54357,"AV PARA, 536",,
54358,"AV PARA, 536",,
54359,"AV PARA, 536",,
54360,"AV PARA, 536",,
54361,"AV PARA, 536",,
54362,"AV PRESIDENTE FRANKLIN ROOSEVELT, 942",,
54363,"AV BORGES DE MEDEIROS, 2105/1410",,
54364,"AV PATRIA, 312",,
54365,"AV VENANCIO AIRES, 1058",,
54366,"AL COELHO NETO, 40/502",,
54367,"AL COELHO NETO, 40/502",,
54368,"AV MANOEL ELIAS, 420",,
54369,"AV MANOEL ELIAS, 420",,
54370,"AV MANOEL ELIAS, 420",,
54371,"AV ASSIS BRASIL, 6186/512",,
54372,"AV ASSIS BRASIL, 6186/512",,
54373,"AV ASSIS BRASIL, 6186/512",,
54374,"AV CARLOS GOMES, 222/829",,
54375,"AV CARLOS GOMES, 222/829",,
54376,"AV CARLOS GOMES, 222/829",,
54377,"AV NOVA YORK, 10/403",,
54378,"R VISCONDE DO HERVAL, 1309/303",,
54379,"R ITAPEVA, 111",,
54380,"R ATILIO SUPERTTI, 114",,
54381,"R DR CASTRO DE MENEZES, 803",,
54382,"R GASPAR MARTINS, 143",,
54383,"AV PROTASIO ALVES, 487",,
54384,"AV PROTASIO ALVES, 487",,
54385,"AV LOUREIRO DA SILVA, 2001/806",,
54386,"LE MERCADO PUBLICO CENTRAL-INTERNO, 1",,
54387,"R TEN ARY TARRAGO, 851",,
54388,"AV CEL GASTAO HASLOCHER MAZERON, 545",,
54389,"AV IGUASSU, 525/304",,
54390,"R PROVENZANO, 180",,
54391,"AV SEVERO DULLIUS, 90010/206",,
54392,"AV ASSIS BRASIL, 2474/408",,
54393,"AV GETULIO VARGAS, 901/803",,
54394,"AV GETULIO VARGAS, 901/803",,
54395,"AV SERTORIO, 6181/14",,
54396,"AV SERTORIO, 6181/14",,
54397,"R GEN TASSO FRAGOSO, 55",,
54398,"R GEN TASSO FRAGOSO, 55",,
54399,"AV CEL APARICIO BORGES, 2712",,
54400,"AV PROTASIO ALVES, 7005",,
54401,"AV PROTASIO ALVES, 7005",,
54402,"R ERNESTO ALVES, 222",,
54403,"R ITIBERE DA CUNHA, 225/2",,
54404,"R ITIBERE DA CUNHA, 225/2",,
54405,"AV BENJAMIN CONSTANT, 1350/104",,
54406,"R VISCONDE DE PELOTAS, 321",,
54407,"R VISCONDE DE PELOTAS, 321",,
54408,"R MARECHAL FLORIANO PEIXOTO, 13/43",,
54409,"R MARECHAL FLORIANO PEIXOTO, 13/43",,
54410,"R MARECHAL FLORIANO PEIXOTO, 13/43",,
54411,"R MARECHAL FLORIANO PEIXOTO, 13/43",,
54412,"AV FARRAPOS, 2181",,
54413,"AV FARRAPOS, 2181",,
54414,"AV FARRAPOS, 2181",,
54415,"R FELIX DA CUNHA, 22",,
54416,"AV EDUARDO PRADO, 2191/1",,
54417,"R WASHINGTON LUIZ, 675/1111",,
54418,"R CAIRU, 605",,
54419,"R ANDRADAS, 1519/93",,
54420,"R GEN ANDRADE NEVES, 159/81",,
54421,"R GEN VITORINO, 166",,
54422,"R NUNES MACHADO, 42/303",,
54423,"AV JERONIMO DE ORNELAS, 519",,
54424,"AV JERONIMO DE ORNELAS, 519",,
54425,"AV IJUI, 86/202",,
54426,"AV IJUI, 86/101",,
54427,"AV IJUI, 86/101",,
54428,"AV JAIME VIGNOLI, 97",,
54429,"R SILVA JARDIM, 254/304",,
54430,"R SILVA JARDIM, 254/304",,
54431,"R GEN IBA MESQUITA ILHA MOREIRA, 305/2",,
54432,"AV CRISTOVAO COLOMBO, 1824",,
54433,"AV CRISTOVAO COLOMBO, 1824",,
54434,"R SAO MANOEL, 1949",,
54435,"R SAO MANOEL, 1949",,
54436,"R SAO MANOEL, 1949",,
54437,"R SAO MANOEL, 1949",,
54438,"AV BAHIA, 204",,
54439,"R PROF ABILIO AZAMBUJA, 105",,
54440,"AV CEARA, 1211/101",,
54441,"AV CEARA, 1211/101",,
54442,"AV CEARA, 1211/101",,
54443,"AV CEARA, 1211/101",,
54444,"R URUGUAI, 335/56",,
54445,"AV BENTO GONCALVES, 1562",,
54446,"R SERGIO JUNGBLUT DIETERICH, 970",,
54447,"AV ASSIS BRASIL, 164/38",,
54448,"AV IPIRANGA, 5200/114",,
54449,"AV PIRAPO, 97",,
54450,"AV PIRAPO, 97",,
54451,"AV IPIRANGA, 5790",,
54452,"R HILARIO RIBEIRO, 299",,
54453,"R HILARIO RIBEIRO, 299",,
54454,"R HILARIO RIBEIRO, 299",,
54455,"R ALMIRANTE TAMANDARE, 334",,
54456,"R ALMIRANTE TAMANDARE, 334",,
54457,"AV SERTORIO, 4021",,
54458,"AV INDUSTRIAS, 748",,
54459,"R TOBIAS DA SILVA, 137/407",,
54460,"AV WENCESLAU ESCOBAR, 2923/4",,
54461,"R GEN JOAO MANOEL, 50",,
54462,"R DR BARROS CASSAL, 719",,
54463,"R GAVEA, 607",,
54464,"R GAVEA, 607",,
54465,"AV FARRAPOS, 440",,
54466,"AV FARRAPOS, 440",,
54467,"R SPORT CLUB SAO JOSE, 200/303",,
54468,"R SPORT CLUB SAO JOSE, 200/303",,
54469,"AV TAQUARA, 317/201",,
54470,"R PAULINO CHAVES, 24",,
54471,"R PAULINO CHAVES, 24",,
54472,"R PAULINO CHAVES, 24",,
54473,"R PAULINO CHAVES, 24",,
54474,"R PAULINO CHAVES, 24",,
54475,"R VASCO DA GAMA, 720/1101",,
54476,"R VASCO DA GAMA, 720/1101",,
54477,"R VASCO DA GAMA, 720/1101",,
54478,"AV JOAO PESSOA, 2464/5",,
54479,"R FERNANDO GOMES, 78",,
54480,"R FERNANDO GOMES, 78",,
54481,"R FERNANDO GOMES, 80",,
54482,"AV GETULIO VARGAS, 481/1",,
54483,"AV GETULIO VARGAS, 481/1",,
54484,"R FERNANDO GOMES, 80",,
54485,"R FERNANDO GOMES, 80",,
54486,"AV WENCESLAU ESCOBAR, 1973/18",,
54487,"R PEDRO DE OLIVEIRA BITTENCOURT, 233",,
54488,"R PEDRO DE OLIVEIRA BITTENCOURT, 233",,
54489,"R GASPAR MARTINS, 134",,
54490,"AV SAO PEDRO, 844/302",,
54491,"AV PLINIO BRASIL MILANO, 1085",,
54492,"PCA OSVALDO CRUZ, 15/201",,
54493,"AV WENCESLAU ESCOBAR, 1973/19",,
54494,"AV WENCESLAU ESCOBAR, 1973/19",,
54495,"R GEN JOAO MANOEL, 315",,
54496,"R GEN JOAO MANOEL, 315",,
54497,"R GEN JOAO MANOEL, 315",,
54498,"AV PROTASIO ALVES, 200",,
54499,"R VIGARIO JOSE IGNACIO, 265",,
54500,"AV MADRID, 38",,
54501,"AV PROTASIO ALVES, 5939",,
54502,"AV CEARA, 192",,
54503,"R CARVALHO MONTEIRO, 397/1",,
54504,"AV AMERICA, 77",,
54505,"AV AMERICA, 77",,
54506,"R BUARQUE DE MACEDO, 167",,
54507,"R DONA LAURA, 78",,
54508,"R DONA LAURA, 78",,
54509,"R DONA LAURA, 78",,
54510,"R DR FLORENCIO YGARTUA, 105/4",,
54511,"R DR FLORENCIO YGARTUA, 105/4",,
54512,"R DR FLORENCIO YGARTUA, 105/4",,
54513,"R DR FLORENCIO YGARTUA, 105/4",,
54514,"R DR FLORENCIO YGARTUA, 105/4",,
54515,"AV PROTASIO ALVES, 72",,
54516,"AV PROTASIO ALVES, 72",,
54517,"AV PROTASIO ALVES, 72",,
54518,"AV PROTASIO ALVES, 72",,
54519,"AV PROTASIO ALVES, 72",,
54520,"AV PROTASIO ALVES, 72",,
54521,"AV PROTASIO ALVES, 2599/407",,
54522,"R STEPHAN ZWEIG, 30/212",,
54523,"AV IPIRANGA, 1075",,
54524,"AV SARANDI, 10",,
54525,"AV PROTASIO ALVES, 4685/4",,
54526,"AV PROTASIO ALVES, 4685/4",,
54527,"R RIACHUELO, 1450/62",,
54528,"AV SERTORIO, 7210",,
54529,"R FELIPE CAMARAO, 731/104",,
54530,"R ABAETE, 29/307",,
54531,"R VINTE QUATRO DE OUTUBRO, 435/28",,
54532,"R VINTE QUATRO DE OUTUBRO, 435/28",,
54533,"R VINTE QUATRO DE OUTUBRO, 435/28",,
54534,"R VINTE QUATRO DE OUTUBRO, 435/28",,
54535,"R RIACHUELO, 1577",,
54536,"PCA DR MAURICIO CARDOSO, 23",,
54537,"AV SATURNINO DE BRITO, 30/402",,
54538,"AV SATURNINO DE BRITO, 30/402",,
54539,"AV IPIRANGA, 5200/117",,
54540,"AV IPIRANGA, 5200/117",,
54541,"AV ASSIS BRASIL, 2611/209",,
54542,"AV ASSIS BRASIL, 2611/209",,
54543,"AV ASSIS BRASIL, 2611/209",,
54544,"AV MARANHAO, 1040",,
54545,"AV MARANHAO, 1040",,
54546,"AV WENCESLAU ESCOBAR, 3217",,
54547,"AV WENCESLAU ESCOBAR, 3217",,
54548,"AV ICARAI, 1338",,
54549,"PCA JORGE GODOFREDO FELIZARDO, 80",,
54550,"AV DR CARLOS BARBOSA, 823/302",,
54551,"AV DR CARLOS BARBOSA, 823/302",,
54552,"AV DR CARLOS BARBOSA, 823/302",,
54553,"AV DR CARLOS BARBOSA, 823/302",,
54554,"AV DR CARLOS BARBOSA, 823/302",,
54555,"AV DR CARLOS BARBOSA, 823/302",,
54556,"AV DR CARLOS BARBOSA, 823/302",,
54557,"AV DR CARLOS BARBOSA, 823/302",,
54558,"AV DR CARLOS BARBOSA, 823/301",,
54559,"AV DR CARLOS BARBOSA, 823/301",,
54560,"AV DR CARLOS BARBOSA, 823/301",,
54561,"AV DR CARLOS BARBOSA, 823/301",,
54562,"R CARLOS VON KOSERITZ, 458",,
54563,"R CARLOS VON KOSERITZ, 458",,
54564,"AV JOAO WALLIG, 1800/1219",,
54565,"AV JOAO WALLIG, 1800/1219",,
54566,"AV JOAO WALLIG, 1800/1219",,
54567,"AV JOAO WALLIG, 1800/1219",,
54568,"R REPUBLICA, 567/201",,
54569,"R SPORT CLUB SAO JOSE, 67/602",,
54570,"AV GOETHE, 181/3",,
54571,"AV GOETHE, 181/3",,
54572,"R DR FLORENCIO YGARTUA, 131/506",,
54573,"AV PROTASIO ALVES, 2198/1",,
54574,"AV PROTASIO ALVES, 2198/1",,
54575,"AV PROTASIO ALVES, 2198/1",,
54576,"AV WENCESLAU ESCOBAR, 3033/3025",,
54577,"AV WENCESLAU ESCOBAR, 3033/3025",,
54578,"R SANTA CECILIA, 1734",,
54579,"AV IPIRANGA, 5200/213",,
54580,"AV CRISTOVAO COLOMBO, 545/2180",,
54581,"AV ASSIS BRASIL, 2611/232",,
54582,"R GERMANO PETERSEN JUNIOR, 101/410",,
54583,"AV ASSIS BRASIL, 2611",,
54584,"AV ASSIS BRASIL, 2611",,
54585,"AV ASSIS BRASIL, 2611",,
54586,"AV ASSIS BRASIL, 2611",,
54587,"AV ASSIS BRASIL, 2611",,
54588,"AV ASSIS BRASIL, 2611",,
54589,"AV PRAIA DE BELAS, 1181/2064",,
54590,"R SANTANA, 684",,
54591,"R CRUZEIRO DO SUL, 2297/5",,
54592,"R CRUZEIRO DO SUL, 2297/5",,
54593,"AV ASSIS BRASIL, 3316/202",,
54594,"AV JULIO DE CASTILHOS, 435/1",,
54595,"AV ALBERTO BINS, 320/1",,
54596,"AV JULIO DE CASTILHOS, 435",,
54597,"AV ALBERTO BINS, 320",,
54598,"R VINTE QUATRO DE OUTUBRO, 524",,
54599,"R VINTE QUATRO DE OUTUBRO, 524",,
54600,"AV DR NILO PECANHA, 1700",,
54601,"AV DR NILO PECANHA, 1700",,
54602,"AV NILO RUSCHEL, 435",,
54603,"AV NILO RUSCHEL, 435",,
54604,"R LAGUNA, 65",,
54605,"AV DIARIO DE NOTICIAS, 300/1026",,
54606,"AV MANOEL ELIAS, 1346",,
54607,"AV DR CARLOS BARBOSA, 823/205",,
54608,"R JURUA, 749",,
54609,"AV OTTO NIEMEYER, 2098",,
54610,"AV LAMI, 4711",,
54611,"AV LAMI, 4711",,
54612,"AV LAMI, 4580",,
54613,"AV LAMI, 4580",,
54614,"AV LAMI, 4580",,
54615,"AV LAMI, 4580",,
54616,"R ANA AURORA DO AMARAL LISBOA, 150",,
54617,"R ANA AURORA DO AMARAL LISBOA, 150",,
54618,"R ANA AURORA DO AMARAL LISBOA, 150",,
54619,"R IRMAO INOCENCIO LUIS, 670",,
54620,"R IRMAO INOCENCIO LUIS, 670",,
54621,"AV CARLOS GOMES, 126/305",,
54622,"AV CARLOS GOMES, 126/305",,
54623,"R ALVARES DE AZEVEDO, 83",,
54624,"R DOMINGOS CRESCENCIO, 394",,
54625,"AV SERTORIO, 5950/19",,
54626,"R DEZESSEIS DE JULHO, 42/506",,
54627,"R PROF ABILIO AZAMBUJA, 125",,
54628,"R PROF ABILIO AZAMBUJA, 125",,
54629,"AV PROTASIO ALVES, 3033/306",,
54630,"R SERGIO JUNGBLUT DIETERICH, 1010/20",,
54631,"R ANDRADAS, 724",,
54632,"AV PROTASIO ALVES, 6639",,
54633,"AV SERTORIO, 6600/28",,
54634,"R ZECA NETO, 81",,
54635,"R DOM PEDRO II, 134",,
54636,"R DOM PEDRO II, 134",,
54637,"AV DR CARLOS BARBOSA, 1157",,
54638,"R SANTO CAMARATTA-SANTINO, 126",,
54639,"R SANTO CAMARATTA-SANTINO, 126",,
54640,"AV BAHIA, 160",,
54641,"R TEN CEL FABRICIO PILAR, 149",,
54642,"R TEN CEL FABRICIO PILAR, 149",,
54643,"R TEN CEL FABRICIO PILAR, 149",,
54644,"R TEN CEL FABRICIO PILAR, 149",,
54645,"R TEN CEL FABRICIO PILAR, 149",,
54646,"R BARAO DO AMAZONAS, 1185/603",,
54647,"AV PROTASIO ALVES, 2827",,
54648,"R FELIX DA CUNHA, 727",,
54649,"R FELIX DA CUNHA, 727",,
54650,"R VOLUNTARIOS DA PATRIA, 3370/4",,
54651,"AV FORTE, 60",,
54652,"AV NATAL, 79",,
54653,"R CELESTE GOBBATO, 120/5",,
54654,"R ANDRADAS, 1464/33",,
54655,"R CAIRU, 1120/1",,
54656,"R CAIRU, 1120/1",,
54657,"AV IPIRANGA, 3439",,
54658,"AV NONOAI, 227",,
54659,"AV CRISTOVAO COLOMBO, 1630",,
54660,"R DR GREGORIO BEHEREGARAY FILHO, 79",,
54661,"R SEIVAL, 322",,
54662,"R SEIVAL, 322",,
54663,"R SEIVAL, 322",,
54664,"R SEIVAL, 322",,
54665,"R SEIVAL, 322",,
54666,"AV DR CARLOS BARBOSA, 1231",,
54667,"AV SAO PEDRO, 844/404",,
54668,"R BARAO DO AMAZONAS, 756/102",,
54669,"AV CRISTOVAO COLOMBO, 2834/302",,
54670,"AV OTTO NIEMEYER, 1780",,
54671,"AV CARLOS GOMES, 20",,
54672,"AV CARLOS GOMES, 20",,
54673,"AV CARLOS GOMES, 20",,
54674,"AV TERESOPOLIS, 2645",,
54675,"AV TERESOPOLIS, 2645",,
54676,"AV TERESOPOLIS, 2645",,
54677,"AV FARIA LOBATO, 596/1",,
54678,"AV FARIA LOBATO, 596/1",,
54679,"R CARLOS TREIN FILHO, 443",,
54680,"R CARLOS TREIN FILHO, 443",,
54681,"R CARLOS TREIN FILHO, 443",,
54682,"AV BALTAZAR DE OLIVEIRA GARCIA, 3319",,
54683,"AV BALTAZAR DE OLIVEIRA GARCIA, 3319",,
54684,"AV IPIRANGA, 8213",,
54685,"AV IPIRANGA, 8213",,
54686,"AV IPIRANGA, 8213",,
54687,"AV MANOEL ELIAS, 400",,
54688,"R CARLOS TREIN FILHO, 1105",,
54689,"R DOM PEDRO II, 631",,
54690,"R DOM PEDRO II, 390/101",,
54691,"R DOM PEDRO II, 390/101",,
54692,"R BERNARDO PIRES, 280",,
54693,"R BERNARDO PIRES, 280",,
54694,"R BERNARDO PIRES, 280/501",,
54695,"R PROF CRISTIANO FISCHER, 2348",,
54696,"R PROF CRISTIANO FISCHER, 2348",,
54697,"AV OTAVIO ROCHA, 22/304",,
54698,"R SEPE TIARAJU, 170/5",,
54699,"R SEPE TIARAJU, 170/5",,
54700,"LE PERCORRENDO BAIRROS - SMIC, 1",,
54701,"LE PERCORRENDO BAIRROS - SMIC, 1",,
54702,"AV MINAS GERAIS, 183/1",,
54703,"R VIGARIO JOSE IGNACIO, 145/4",,
54704,"R VIGARIO JOSE IGNACIO, 145/4",,
54705,"R JOSE DO PATROCINIO, 127",,
54706,"R JOSE DO PATROCINIO, 127",,
54707,"R ANITA GARIBALDI, 1246",,
54708,"R ANITA GARIBALDI, 1246",,
54709,"R ANITA GARIBALDI, 1246",,
54710,"R ANITA GARIBALDI, 1246",,
54711,"AV OTTO NIEMEYER, 2716/206",,
54712,"LG VESPASIANO JULIO VEPPO, 1",,
54713,"LG VESPASIANO JULIO VEPPO, 1",,
54714,"LG VESPASIANO JULIO VEPPO, 1",,
54715,"LG VESPASIANO JULIO VEPPO, 1",,
54716,"LG VESPASIANO JULIO VEPPO, 1",,
54717,"LG VESPASIANO JULIO VEPPO, 1",,
54718,"LG VESPASIANO JULIO VEPPO, 1",,
54719,"LG VESPASIANO JULIO VEPPO, 1",,
54720,"AV ASSIS BRASIL, 3316/409",,
54721,"AV ASSIS BRASIL, 2080/1",,
54722,"AV ASSIS BRASIL, 7341",,
54723,"R ARABUTAN, 627",,
54724,"R ARABUTAN, 627",,
54725,"R VITOR VALPIRIO, 755",,
54726,"AV ASSIS BRASIL, 6864",,
54727,"AV ASSIS BRASIL, 6864",,
54728,"R SAO CARLOS, 649",,
54729,"R SAO CARLOS, 649",,
54730,"R SAO CARLOS, 649",,
54731,"R MOSTARDEIRO, 455/7",,
54732,"R VISCONDE DO HERVAL, 1092/203",,
54733,"ESTR JOAO DE OLIVEIRA REMIAO, 1778",,
54734,"ESTR JOAO DE OLIVEIRA REMIAO, 1778",,
54735,"ESTR JOAO DE OLIVEIRA REMIAO, 1778",,
54736,"AV WENCESLAU ESCOBAR, 3100/101",,
54737,"R VINTE QUATRO DE OUTUBRO, 435/30",,
54738,"R VASCO DA GAMA, 771",,
54739,"R QUINTINO BOCAIUVA, 325",,
54740,"TRAV SAO JOSE, 542/101",,
54741,"R GUILHERME KLIPPEL, 127",,
54742,"AV IPIRANGA, 6690",,
54743,"R VOLUNTARIOS DA PATRIA, 305",,
54744,"AV TRAMANDAI, 484/10",,
54745,"AV TRAMANDAI, 484/10",,
54746,"AV TRAMANDAI, 484/10",,
54747,"AV TRAMANDAI, 484/10",,
54748,"AV GETULIO VARGAS, 1511",,
54749,"AV GETULIO VARGAS, 1511",,
54750,"R GEN LIMA E SILVA, 750/1",,
54751,"AV CEL LUCAS DE OLIVEIRA, 255",,
54752,"AV CEL LUCAS DE OLIVEIRA, 255",,
54753,"AV CEL LUCAS DE OLIVEIRA, 255",,
54754,"R ANITA GARIBALDI, 2185",,
54755,"R ANITA GARIBALDI, 2185",,
54756,"R DR CAMPOS VELHO, 1337",,
54757,"AV AZENHA, 1067/31",,
54758,"AV AZENHA, 1067/31",,
54759,"AV AZENHA, 1067/31",,
54760,"AV AZENHA, 1067/31",,
54761,"ESTR CRISTIANO KRAEMER, 35",,
54762,"ESTR CRISTIANO KRAEMER, 35",,
54763,"AV CRISTOVAO COLOMBO, 163",,
54764,"AV MANOEL ELIAS, 1790/3",,
54765,"AV BERNARDINO SILVEIRA DE AMORIM, 1106",,
54766,"AV EDGAR PIRES DE CASTRO, 503/3",,
54767,"R CEL MASSOT, 1094",,
54768,"AV PRESIDENTE FRANKLIN ROOSEVELT, 1507",,
54769,"AV PRESIDENTE FRANKLIN ROOSEVELT, 1507",,
54770,"AV PRESIDENTE FRANKLIN ROOSEVELT, 1507",,
54771,"AV WENCESLAU ESCOBAR, 2683",,
54772,"AV WENCESLAU ESCOBAR, 2683",,
54773,"AV DIARIO DE NOTICIAS, 300",,
54774,"R SERGIO JUNGBLUT DIETERICH, 1010/11",,
54775,"R SERGIO JUNGBLUT DIETERICH, 1010/11",,
54776,"R SERGIO JUNGBLUT DIETERICH, 1010/11",,
54777,"R SERGIO JUNGBLUT DIETERICH, 1010/11",,
54778,"AV IPIRANGA, 2604",,
54779,"R PINARE, 273",,
54780,"R PINARE, 273",,
54781,"R ANDRADAS, 1234/2",,
54782,"AV FARRAPOS, 1613",,
54783,"R ARABUTAN, 316",,
54784,"R JULIO KOVALSKI, 165",,
54785,"AV CEARA, 1705",,
54786,"AV GETULIO VARGAS, 1066/2",,
54787,"AV GETULIO VARGAS, 1066/2",,
54788,"AV GETULIO VARGAS, 541",,
54789,"AV OTTO NIEMEYER, 2260/301",,
54790,"AV PRESIDENTE FRANKLIN ROOSEVELT, 1529",,
54791,"AV ASSIS BRASIL, 2474/311",,
54792,"AV ASSIS BRASIL, 5872",,
54793,"R ANDRADAS, 1656",,
54794,"R JOSE DO PATROCINIO, 52",,
54795,"R JOSE DO PATROCINIO, 52",,
54796,"AV BALTAZAR DE OLIVEIRA GARCIA, 629",,
54797,"AV BALTAZAR DE OLIVEIRA GARCIA, 629",,
54798,"R PELOTAS, 370",,
54799,"AV JOAO WALLIG, 1800/2212",,
54800,"AV JOAO WALLIG, 1800/2212",,
54801,"AV JOAO WALLIG, 1800/2212",,
54802,"AV JOAO WALLIG, 1800/2212",,
54803,"AV JOAO WALLIG, 1800/2212",,
54804,"R PADRE TESCHAUER, 234",,
54805,"AV FARRAPOS, 2680",,
54806,"AV PROTASIO ALVES, 4788",,
54807,"R SAO CARLOS, 1090",,
54808,"R ANDRADAS, 1342/24",,
54809,"R TEN ARY TARRAGO, 3313",,
54810,"R DR SARMENTO BARATA, 22",,
54811,"AV SATURNINO DE BRITO, 559",,
54812,"R AUGUSTO SEVERO, 269",,
54813,"R VOLUNTARIOS DA PATRIA, 188/123",,
54814,"R VOLUNTARIOS DA PATRIA, 188/123",,
54815,"R VOLUNTARIOS DA PATRIA, 188/123",,
54816,"R MATHILDE ZATAR, 76",,
54817,"R MATHILDE ZATAR, 76",,
54818,"R MATHILDE ZATAR, 76",,
54819,"R MATHILDE ZATAR, 76",,
54820,"R MATHILDE ZATAR, 76",,
54821,"R MATHILDE ZATAR, 76",,
54822,"R MATHILDE ZATAR, 76",,
54823,"R RICALDE MARQUES, 37",,
54824,"R COMENDADOR RHEINGANTZ, 705",,
54825,"R DONA ALZIRA, 139",,
54826,"AV VENANCIO AIRES, 196",,
54827,"AV CRISTOVAO COLOMBO, 545/1126",,
54828,"R ANDRADAS, 457",,
54829,"R VOLUNTARIOS DA PATRIA, 595/18",,
54830,"AV ASSIS BRASIL, 3202/204",,
54831,"AV ASSIS BRASIL, 3202/204",,
54832,"AV PERNAMBUCO, 2710",,
54833,"AV PERNAMBUCO, 2710",,
54834,"AV PERNAMBUCO, 2710",,
54835,"R MARECHAL FLORIANO PEIXOTO, 212/216",,
54836,"R MARECHAL FLORIANO PEIXOTO, 212/216",,
54837,"TRAV GARDENIA, 50/1",,
54838,"AV ASSIS BRASIL, 3522/12",,
54839,"AV EDGAR PIRES DE CASTRO, 9341",,
54840,"AV SATURNINO DE BRITO, 431",,
54841,"R DONA SEBASTIANA, 104",,
54842,"AV ASSIS BRASIL, 2704",,
54843,"AV ASSIS BRASIL, 2704",,
54844,"AV EDUARDO PRADO, 98",,
54845,"AV CRISTOVAO COLOMBO, 2149",,
54846,"AV CRISTOVAO COLOMBO, 2149",,
54847,"R SANTO GUERRA, 83/165",,
54848,"R PRIMEIRO DE SETEMBRO, 41",,
54849,"R CEL ANDRE BELO, 560/9",,
54850,"AV JOAO WALLIG, 851/107",,
54851,"AV JOAO WALLIG, 851/107",,
54852,"AV JOAO WALLIG, 851/107",,
54853,"AV JOAO WALLIG, 851/107",,
54854,"AV JOAO WALLIG, 851/107",,
54855,"BC JOSE PARIS, 360",,
54856,"AV NOVA YORK, 354",,
54857,"AV ENG FREDERICO DAHNE, 402",,
54858,"AV TULIO DE ROSE, 80/136",,
54859,"AV TULIO DE ROSE, 80/136",,
54860,"AV TULIO DE ROSE, 80/136",,
54861,"AV TULIO DE ROSE, 80/136",,
54862,"R VOLUNTARIOS DA PATRIA, 120/3",,
54863,"R VOLUNTARIOS DA PATRIA, 120/3",,
54864,"R VOLUNTARIOS DA PATRIA, 120/3",,
54865,"R VOLUNTARIOS DA PATRIA, 120/3",,
54866,"R VOLUNTARIOS DA PATRIA, 120/3",,
54867,"AV JOAO WALLIG, 1800/1240",,
54868,"AV JOAO WALLIG, 1800/1240",,
54869,"AV JOAO WALLIG, 1800/1240",,
54870,"AV JOAO WALLIG, 1800/1240",,
54871,"R ANDRADAS, 1425",,
54872,"R CAIRU, 604/201",,
54873,"R DONA MARGARIDA, 690",,
54874,"AV SAO PAULO, 626/301",,
54875,"AV ICARAI, 780/105",,
54876,"AV MARTINS BASTOS, 441",,
54877,"AV PROF OSCAR PEREIRA, 2237",,
54878,"R SAO MANOEL, 2412",,
54879,"R SAO MANOEL, 2412",,
54880,"AV BRASIL, 1472/1",,
54881,"R ANDRADAS, 1251/52",,
54882,"R BENTO FIGUEIREDO, 71/403",,
54883,"AV POLONIA, 451",,
54884,"R TOBIAS DA SILVA, 137/504",,
54885,"R TOBIAS DA SILVA, 137/504",,
54886,"AV WENCESLAU ESCOBAR, 1823/42",,
54887,"AV WENCESLAU ESCOBAR, 1823/42",,
54888,"R LIBERO BADARO, 524/2",,
